synset,mean_rel_drop,max_rel_drop,fragile_count
n03259280,0.604040404040404,1.0,58
n02443484,0.6037606837606838,1.0,58
n07697313,0.6035555555555554,1.0,57
n04049303,0.6035087719298246,1.0,56
n07615774,0.6034285714285713,1.0,55
n07802026,0.6026016260162602,0.975609756097561,59
n01945685,0.6025225225225226,1.0,59
n01943899,0.6025225225225225,1.0,58
n04479046,0.6014285714285714,1.0,52
n02992529,0.6011428571428571,1.0,54
n02963159,0.6010526315789474,1.0,59
n04317175,0.6008602150537634,1.0,57
n07930864,0.600701754385965,1.0,57
n02974003,0.6006349206349206,1.0,73
n03891332,0.5996666666666667,1.0,60
n09246464,0.5986666666666666,1.0,51
n02093991,0.5984313725490196,1.0,57
n12267677,0.5977777777777777,1.0,54
n02804414,0.5975438596491227,1.0,52
n02107574,0.5974074074074073,1.0,58
n04235860,0.5969892473118279,1.0,54
n03717622,0.5965891472868218,1.0,56
n04392985,0.5964912280701753,1.0,48
n04275548,0.5943434343434344,1.0,65
n02655020,0.5941085271317829,1.0,57
n03782006,0.5938461538461539,1.0,55
n02111500,0.5936842105263158,1.0,57
n03661043,0.5935632183908045,1.0,54
n02841315,0.5909333333333333,1.0,55
n02099267,0.590077519379845,1.0,55
n02927161,0.59,1.0,52
n02097474,0.588627450980392,1.0,56
n02950826,0.588217054263566,1.0,53
n02727426,0.5879069767441861,1.0,52
n04090263,0.5873333333333335,1.0,55
n01883070,0.5866666666666666,1.0,53
n03250847,0.586236559139785,1.0,52
n02403003,0.5862222222222222,1.0,57
n02113023,0.5851515151515152,1.0,59
n03903868,0.5842857142857144,1.0,55
n07697537,0.5825396825396826,1.0,52
n02892201,0.5823255813953488,1.0,51
n02099849,0.5819047619047619,1.0,54
n04204347,0.5816216216216216,1.0,54
n03146219,0.581505376344086,1.0,54
n02231487,0.5807843137254901,1.0,55
n03633091,0.5799999999999998,1.0,54
n03492542,0.5793333333333333,1.0,52
n04141327,0.5792592592592591,1.0,57
n03584254,0.5783333333333335,1.0,51
n03538406,0.5776744186046511,1.0,50
n04456115,0.5776666666666667,1.0,58
n04476259,0.5773913043478262,1.0,56
n01978287,0.5770940170940171,1.0,50
n04120489,0.577,1.0,56
n07590611,0.5765765765765765,1.0,51
n02105855,0.5760784313725491,1.0,53
n04039381,0.5760000000000001,1.0,48
n03063599,0.5758730158730159,1.0,55
n02091134,0.5747008547008546,1.0,51
n03201208,0.5740170940170939,1.0,51
n01616318,0.5738888888888889,1.0,55
n01695060,0.5733333333333334,1.0,51
n03710193,0.5729824561403508,1.0,57
n03000134,0.5729411764705884,0.9705882352941176,64
n04162706,0.5726984126984126,1.0,47
n02667093,0.5723333333333334,1.0,55
n02098413,0.5714285714285713,0.9714285714285714,53
n02906734,0.5711111111111112,1.0,54
n01984695,0.5710569105691056,1.0,50
n03325584,0.5703333333333334,1.0,51
n02109047,0.5701960784313725,1.0,55
n04179913,0.5698245614035087,1.0,49
n03457902,0.5694736842105264,1.0,52
n03871628,0.5691954022988506,1.0,53
n04367480,0.5684848484848485,1.0,54
n07248320,0.568395061728395,1.0,52
n03876231,0.5677777777777777,1.0,56
n02859443,0.5673015873015872,1.0,56
n02807133,0.5668468468468468,1.0,62
n01734418,0.5668376068376068,1.0,50
n04398044,0.5666666666666668,1.0,60
n04548280,0.5666666666666667,1.0,61
n03970156,0.5661904761904762,1.0,52
n07753275,0.5659574468085106,1.0,52
n03776460,0.5644444444444445,1.0,51
n03223299,0.5641025641025641,1.0,54
n03680355,0.564102564102564,1.0,53
n02977058,0.5640740740740741,1.0,49
n01692333,0.5640000000000001,1.0,51
n07747607,0.562962962962963,1.0,54
n03967562,0.562882882882883,1.0,51
n03188531,0.5623529411764705,1.0,49
n02168699,0.5620512820512822,1.0,53
n03891251,0.5611764705882354,1.0,50
n03792972,0.5603030303030303,1.0,51
n02111277,0.56,0.95,54
n03690938,0.558974358974359,1.0,53
n02951585,0.5585585585585586,1.0,50
n01829413,0.5584848484848485,1.0,50
n03041632,0.5581818181818182,1.0,48
n04501370,0.5578378378378378,1.0,47
n02526121,0.5566666666666666,1.0,55
n03482405,0.5563636363636364,1.0,49
n03942813,0.5561904761904761,1.0,48
n01664065,0.5554385964912282,0.9736842105263158,52
n02256656,0.5552592592592592,1.0,49
n02493793,0.5549999999999999,0.9583333333333333,64
n03788365,0.5540740740740739,1.0,46
n02226429,0.5537777777777777,1.0,51
n04435653,0.5535353535353535,1.0,58
n03131574,0.5535135135135136,1.0,51
n02077923,0.5528455284552846,1.0,52
n07716358,0.5527927927927928,1.0,51
n02089867,0.5527619047619048,1.0,52
n04209239,0.5518279569892474,1.0,58
n03017168,0.5517647058823529,1.0,52
n03255030,0.5509803921568627,1.0,51
n02177972,0.5503875968992249,1.0,49
n03272010,0.5503333333333332,1.0,54
n07711569,0.5501075268817204,1.0,44
n03692522,0.5498666666666667,1.0,54
n02823428,0.5491228070175438,1.0,51
n03249569,0.5487719298245614,1.0,47
n04133789,0.5474747474747474,1.0,51
n02444819,0.5473504273504274,1.0,51
n01644373,0.5473333333333333,1.0,48
n03777754,0.5454545454545454,1.0,47
n02268443,0.5442105263157895,1.0,48
n03483316,0.5433333333333334,1.0,51
n04532106,0.5433333333333333,1.0,48
n02909870,0.5429885057471263,1.0,53
n02137549,0.5427027027027026,1.0,51
n01665541,0.5425,1.0,48
n03958227,0.5422222222222223,1.0,48
n04509417,0.542,1.0,53
n04417672,0.542,1.0,51
n03100240,0.5414141414141413,1.0,49
n04355338,0.5407843137254903,1.0,50
n09421951,0.5402150537634408,1.0,49
n03933933,0.5397530864197532,1.0,46
n02099712,0.5384126984126983,0.9761904761904762,50
n01704323,0.538074074074074,1.0,48
n13054560,0.5367619047619047,1.0,48
n01669191,0.5363333333333332,1.0,49
n02174001,0.5362962962962963,1.0,47
n04285008,0.5354954954954954,1.0,47
n01484850,0.5352845528455284,0.975609756097561,50
n03982430,0.5352380952380952,1.0,47
n03930630,0.5350877192982456,1.0,49
n01667114,0.5349019607843137,1.0,50
n01735189,0.5341843971631205,1.0,52
n03197337,0.5333333333333332,1.0,49
n01819313,0.5319148936170212,1.0,46
n03355925,0.5317647058823531,1.0,50
n03337140,0.5316239316239315,1.0,46
n02233338,0.5313333333333333,1.0,58
n01582220,0.5313043478260869,1.0,49
n03598930,0.530962962962963,1.0,50
n03388183,0.5308771929824561,1.0,48
n04487394,0.5308108108108107,1.0,50
n04131690,0.5286021505376344,0.9354838709677419,50
n04350905,0.5284848484848487,1.0,52
n02100735,0.528062015503876,1.0,45
n02099601,0.5279999999999999,1.0,51
n01688243,0.5279365079365078,1.0,45
n04141076,0.5278431372549021,1.0,43
n01882714,0.5274418604651163,1.0,47
n04074963,0.5273333333333334,1.0,49
n09229709,0.5273333333333333,0.95,51
n02106550,0.5268148148148147,0.9777777777777777,48
n02229544,0.5248888888888888,1.0,47
n04429376,0.52375,1.0,46
n02093256,0.5234285714285714,1.0,48
n04033995,0.5233333333333334,1.0,48
n03297495,0.523076923076923,1.0,47
n09472597,0.523,1.0,50
n03452741,0.5228828828828829,1.0,49
n02364673,0.5226016260162601,1.0,49
n03127925,0.5219047619047619,1.0,46
n03494278,0.5214414414414414,0.9729729729729729,49
n03804744,0.52125,0.96875,56
n04023962,0.5212121212121212,1.0,45
n04330267,0.521025641025641,1.0,47
n03124043,0.5203603603603604,1.0,48
n03179701,0.52,1.0,50
n02102040,0.5197101449275362,0.9565217391304347,49
n02492660,0.5196825396825396,1.0,44
n03709823,0.5195238095238095,1.0,51
n02802426,0.5194074074074074,1.0,45
n02790996,0.519047619047619,1.0,47
n04325704,0.519047619047619,1.0,50
n02093428,0.5185185185185184,1.0,48
n01847000,0.5180952380952382,1.0,49
n04069434,0.5175757575757575,1.0,47
n02190166,0.5173983739837399,1.0,46
n02100877,0.5170000000000001,1.0,48
n03535780,0.5167676767676769,1.0,46
n03785016,0.5163218390804599,1.0,51
n02791124,0.5160975609756098,1.0,48
n02012849,0.5154285714285712,1.0,49
n02102318,0.5145833333333333,1.0,50
n03018349,0.5144715447154472,1.0,44
n01728920,0.514,1.0,45
n03775071,0.5127927927927927,1.0,51
n03208938,0.5127777777777777,1.0,45
n03388549,0.5125581395348836,1.0,45
n07831146,0.5116279069767442,1.0,43
n03837869,0.5106666666666666,1.0,47
n03947888,0.5105263157894738,1.0,46
n09428293,0.5104761904761904,1.0,47
n07720875,0.5103030303030303,1.0,48
n02980441,0.5100000000000001,1.0,46
n03160309,0.51,1.0,48
n02397096,0.5097872340425532,0.9787234042553191,48
n02487347,0.5091891891891891,1.0,48
n04536866,0.5088888888888887,1.0,47
n03126707,0.508421052631579,1.0,48
n07892512,0.5082828282828284,1.0,44
n04606251,0.5079674796747967,1.0,50
n03786901,0.5078518518518518,1.0,54
n02398521,0.5078014184397163,1.0,44
n04461696,0.5070370370370371,1.0,47
n02105056,0.5069918699186992,0.975609756097561,48
n03658185,0.5066666666666665,1.0,48
n03496892,0.5060162601626016,0.975609756097561,48
n04099969,0.5059047619047617,1.0,47
n02437616,0.5054263565891474,1.0,47
n07749582,0.5052631578947367,1.0,47
n02676566,0.5047619047619047,1.0,43
n02051845,0.5043478260869565,1.0,45
n02640242,0.5043333333333333,1.0,46
n02169497,0.503921568627451,1.0,47
n03085013,0.503921568627451,1.0,45
n03775546,0.5034920634920634,0.9761904761904762,45
n03109150,0.5031746031746032,1.0,46
n02486410,0.5015151515151516,1.0,49
n01855672,0.5009523809523809,0.9761904761904762,48
n03047690,0.5007843137254904,1.0,49
n02883205,0.5007407407407407,0.9722222222222222,50
n03691459,0.5002666666666667,1.0,44
n02786058,0.4998290598290598,1.0,43
n02992211,0.4996825396825397,1.0,47
n01682714,0.49935483870967745,1.0,47
n03445924,0.49929824561403496,1.0,41
n03630383,0.49914529914529915,1.0,39
n03424325,0.498962962962963,1.0,48
n04336792,0.49892473118279573,1.0,42
n07717410,0.49853658536585377,1.0,49
n02119789,0.4984615384615385,0.9743589743589743,41
n02814533,0.49833333333333335,1.0,41
n03976467,0.49833333333333335,1.0,39
n01687978,0.4971929824561403,0.9473684210526315,47
n03724870,0.49701149425287355,0.9655172413793103,54
n04127249,0.4965517241379311,1.0,46
n02108422,0.4961904761904761,1.0,46
n02097047,0.4959139784946236,1.0,46
n01677366,0.4952380952380952,1.0,41
n04270147,0.495,1.0,46
n04033901,0.494074074074074,1.0,43
n01739381,0.4933333333333334,1.0,40
n03874599,0.49333333333333335,1.0,44
n03404251,0.49333333333333335,1.0,47
n04040759,0.492929292929293,0.9393939393939393,50
n03649909,0.4927131782945736,1.0,41
n02879718,0.4925925925925926,1.0,42
n07695742,0.49259259259259247,1.0,44
n01768244,0.49224489795918364,1.0,42
n04204238,0.4919999999999999,1.0,46
n04542943,0.4915315315315316,1.0,47
n04482393,0.4914285714285715,1.0,48
n04458633,0.4913475177304964,1.0,41
n02457408,0.4912,1.0,43
n02108915,0.4907317073170733,1.0,45
n02085620,0.49041666666666667,0.96875,47
n03930313,0.48948148148148163,0.9111111111111112,47
n02672831,0.4893023255813953,1.0,39
n02484975,0.48910569105691054,1.0,47
n07684084,0.4890322580645163,1.0,44
n04009552,0.48888888888888893,1.0,42
n04540053,0.4886956521739129,1.0,42
n03376595,0.48823529411764716,1.0,44
n04579432,0.48820512820512807,0.9743589743589743,48
n02804610,0.4881300813008129,1.0,43
n04404412,0.48756756756756753,0.9729729729729729,43
n03983396,0.48731182795698924,1.0,45
n07718472,0.48666666666666675,1.0,46
n01773157,0.48652482269503544,1.0,43
n02094114,0.48592592592592593,1.0,45
n03187595,0.48575757575757583,1.0,42
n02172182,0.4857575757575757,1.0,43
n06596364,0.4852525252525251,1.0,40
n02110063,0.48518518518518516,1.0,42
n03379051,0.4851063829787233,0.9787234042553191,41
n02837789,0.485,1.0,46
n03773504,0.4849122807017545,1.0,47
n02788148,0.4846846846846846,1.0,43
n06359193,0.4843537414965986,1.0,39
n01632458,0.4843478260869565,0.9565217391304347,42
n02966687,0.48430107526881727,1.0,42
n02422699,0.48422764227642273,1.0,44
n04044716,0.48333333333333334,0.9791666666666666,46
n09399592,0.4829629629629629,1.0,42
n02797295,0.48282828282828283,1.0,43
n02783161,0.4820512820512821,1.0,46
n03697007,0.4818518518518519,1.0,43
n06794110,0.4806837606837607,0.9743589743589743,44
n02093754,0.48065040650406504,1.0,45
n03207743,0.48060606060606054,1.0,43
n07932039,0.4805555555555555,1.0,47
n02110185,0.4804301075268817,1.0,44
n01560419,0.48031007751938,1.0,41
n02095570,0.4799999999999999,1.0,46
n07768694,0.4799999999999999,1.0,41
n02113799,0.4796747967479675,0.975609756097561,44
n04372370,0.4795833333333333,0.96875,46
n02100583,0.47931623931623923,1.0,42
n03425413,0.47923809523809513,1.0,42
n02442845,0.479,1.0,44
n02948072,0.47875,0.96875,45
n04613696,0.4782978723404255,1.0,45
n04522168,0.4782608695652174,1.0,49
n02091831,0.4781481481481481,1.0,46
n02099429,0.47813953488372096,1.0,40
n03729826,0.47791666666666666,1.0,40
n02699494,0.47783783783783784,1.0,42
n04344873,0.4776068376068376,1.0,44
n02951358,0.47757575757575743,1.0,43
n03838899,0.4775,1.0,41
n02027492,0.4772727272727273,1.0,43
n02105162,0.4771631205673759,1.0,41
n02088466,0.47703703703703715,1.0,41
n02321529,0.4767567567567566,1.0,41
n04552348,0.47650793650793644,1.0,41
n02504458,0.4755555555555556,1.0,46
n04286575,0.4755555555555556,0.9166666666666667,46
n02488291,0.4755555555555556,0.9696969696969697,44
n04371774,0.47479674796747967,1.0,43
n04259630,0.4746666666666668,1.0,46
n01797886,0.47441860465116265,1.0,37
n03803284,0.4744086021505376,1.0,43
n02504013,0.4742857142857141,1.0,41
n02492035,0.47377777777777763,0.9777777777777777,46
n04462240,0.4735238095238094,1.0,39
n03594945,0.47351351351351356,1.0,42
n02687172,0.47333333333333333,1.0,44
n02481823,0.47317829457364324,0.9534883720930232,44
n04505470,0.47285714285714286,0.9642857142857143,47
n03902125,0.4723333333333334,1.0,39
n01614925,0.47156462585034026,1.0,46
n03961711,0.47155555555555567,1.0,44
n02395406,0.47096774193548385,1.0,45
n03063689,0.4709523809523811,1.0,45
n07873807,0.47087719298245617,1.0,43
n03485794,0.47087719298245617,0.9736842105263158,40
n04008634,0.47087719298245606,1.0,42
n03854065,0.47051851851851845,1.0,42
n04553703,0.46888888888888886,1.0,38
n04065272,0.4686666666666666,1.0,47
n04310018,0.4686524822695035,1.0,40
n03394916,0.4680341880341881,1.0,39
n04371430,0.46780952380952384,0.9714285714285714,42
n02096177,0.46777777777777774,1.0,40
n03444034,0.4675362318840579,1.0,45
n03733805,0.46745098039215693,1.0,42
n03868863,0.4671794871794873,1.0,43
n03345487,0.46666666666666656,1.0,41
n01983481,0.46634920634920624,0.9761904761904762,43
n03935335,0.46571428571428564,0.9761904761904762,45
n04125021,0.4653968253968253,1.0,42
n06874185,0.4651515151515152,0.9090909090909092,44
n03794056,0.46507936507936504,1.0,45
n10565667,0.4641269841269841,0.9285714285714286,44
n02133161,0.4640650406504065,0.9512195121951219,42
n02834397,0.46399999999999997,0.9333333333333332,47
n03777568,0.46354609929078,1.0,39
n04467665,0.46324786324786316,1.0,42
n01728572,0.4630894308943089,1.0,41
n04399382,0.4630894308943089,1.0,43
n02002556,0.4628148148148149,1.0,45
n04370456,0.46274509803921565,1.0,41
n03791053,0.46242424242424257,1.0,40
n03000247,0.4622222222222222,1.0,39
n01784675,0.46190476190476176,0.9761904761904762,42
n03417042,0.4617391304347827,1.0,42
n02114367,0.46148148148148155,1.0,43
n02860847,0.46121212121212124,1.0,39
n02704792,0.46064516129032257,1.0,41
n02104365,0.4599999999999999,0.9523809523809523,39
n03584829,0.4598449612403101,1.0,41
n01770393,0.4597222222222222,1.0,40
n02319095,0.4596825396825396,0.9523809523809523,44
n03977966,0.4594871794871795,1.0,37
n04584207,0.45939393939393947,1.0,44
n02115641,0.45933333333333337,1.0,43
n07715103,0.45829457364341086,1.0,36
n04209133,0.4577777777777778,1.0,42
n03868242,0.4576666666666666,1.0,41
n03770679,0.4574358974358975,1.0,42
n02107312,0.45696969696969686,1.0,42
n01514859,0.45682539682539686,0.9761904761904762,43
n02917067,0.45659863945578233,1.0,41
n01774750,0.45565217391304347,1.0,43
n02835271,0.4554545454545455,1.0,39
n02966193,0.4552777777777777,1.0,40
n04465501,0.455,1.0,42
n02690373,0.454468085106383,1.0,38
n04335435,0.453939393939394,1.0,42
n03895866,0.45384615384615395,1.0,43
n01532829,0.45275362318840584,1.0,42
n04389033,0.4526829268292682,1.0,38
n02708093,0.45254901960784316,0.9705882352941176,45
n03314780,0.4523577235772357,1.0,42
n02107142,0.4518518518518518,1.0,43
n02125311,0.45163120567375886,1.0,40
n03447447,0.4514285714285714,1.0,40
n03617480,0.45081081081081076,1.0,37
n03937543,0.45066666666666655,1.0,36
n02085936,0.4505263157894737,1.0,36
n02483708,0.4503703703703703,0.9722222222222222,43
n02110958,0.45027777777777783,1.0,40
n02843684,0.4493939393939394,0.9545454545454545,41
n01631663,0.44923076923076927,1.0,41
n02088364,0.4476666666666667,1.0,43
n07717556,0.4474074074074074,1.0,40
n03721384,0.44698412698412693,1.0,39
n04037443,0.4468468468468469,1.0,42
n03920288,0.44646464646464656,0.9696969696969697,42
n02113624,0.4456410256410257,1.0,41
n07714990,0.4451063829787234,1.0,38
n02092339,0.4444444444444445,1.0,36
n04523525,0.4443243243243243,1.0,45
n03443371,0.44413793103448285,0.9655172413793103,44
n02096051,0.4438095238095237,1.0,45
n01980166,0.4437037037037037,1.0,37
n04238763,0.4437037037037036,1.0,40
n03877472,0.4437037037037036,1.0,40
n01955084,0.44296296296296284,1.0,40
n02089078,0.4425,1.0,44
n03924679,0.44194444444444436,1.0,37
n02091244,0.44152380952380954,1.0,39
n02108089,0.4404040404040403,1.0,39
n02105412,0.4403921568627452,1.0,43
n02823750,0.4395959595959596,1.0,42
n02396427,0.4390243902439024,1.0,39
n03220513,0.43897435897435894,0.9743589743589743,40
n07753113,0.43878787878787884,1.0,37
n03384352,0.43873015873015875,1.0,36
n02356798,0.43720930232558136,1.0,35
n04149813,0.4371014492753623,1.0,38
n03627232,0.43700000000000006,0.95,39
n07754684,0.43687943262411344,1.0,38
n02101006,0.43666666666666665,0.9772727272727273,40
n04328186,0.4363218390804598,1.0,41
n02106166,0.43627906976744185,0.9767441860465116,37
n01770081,0.43627906976744185,1.0,37
n03095699,0.43585185185185193,1.0,39
n01534433,0.4357333333333333,1.0,36
n03843555,0.4357142857142857,1.0,42
n02123394,0.43489361702127655,1.0,36
n03991062,0.4346666666666667,1.0,44
n03944341,0.4337984496124031,0.9534883720930232,36
n04485082,0.4335238095238095,1.0,36
n03788195,0.43333333333333335,1.0,38
n03825788,0.43333333333333335,1.0,36
n02096585,0.43303030303030304,0.9545454545454545,40
n03388043,0.4328682170542635,0.9534883720930232,39
n02105251,0.43285714285714294,1.0,42
n02219486,0.43228070175438593,1.0,39
n01744401,0.431604938271605,1.0,42
n03874293,0.4315942028985507,1.0,34
n03602883,0.4312280701754386,0.9736842105263158,40
n03673027,0.43111111111111106,1.0,38
n01833805,0.4309090909090909,1.0,37
n02134084,0.4307246376811595,1.0,40
n03814639,0.43,1.0,37
n02281787,0.4299259259259259,1.0,40
n02093859,0.42985507246376814,1.0,38
n02206856,0.4289523809523809,1.0,37
n02127052,0.42882882882882883,1.0,33
n02011460,0.4285271317829457,1.0,35
n07716906,0.42793650793650795,1.0,37
n02058221,0.42785185185185187,1.0,38
n03594734,0.42774774774774776,0.9729729729729729,39
n04311174,0.42761904761904757,1.0,38
n01491361,0.4270000000000001,0.9,40
n01796340,0.4266666666666666,0.9761904761904762,37
n01592084,0.4260992907801418,1.0,38
n09332890,0.42571428571428577,1.0,40
n03670208,0.4256410256410256,1.0,39
n02437312,0.4255555555555556,1.0,37
n01774384,0.42548148148148146,1.0,43
n04251144,0.4252173913043479,0.9565217391304347,39
n03954731,0.4240579710144928,1.0,35
n02088632,0.42393939393939395,1.0,37
n02101388,0.42303030303030303,1.0,37
n04590129,0.422716049382716,1.0,39
n03062245,0.42252873563218385,1.0,41
n12620546,0.42241134751773046,1.0,34
n03764736,0.4207843137254902,1.0,38
n04118776,0.4207017543859649,1.0,38
n04612504,0.4205405405405405,1.0,39
n02056570,0.4201418439716312,1.0,36
n01914609,0.41977011494252875,1.0,45
n03272562,0.4191869918699186,1.0,37
n01675722,0.419047619047619,0.9761904761904762,40
n01608432,0.4189147286821705,0.9767441860465116,37
n02018795,0.4186111111111111,1.0,34
n02111889,0.4181333333333333,1.0,38
n02018207,0.41807407407407415,0.9777777777777777,35
n13052670,0.4178723404255319,1.0,36
n07760859,0.4171851851851852,1.0,39
n03796401,0.41679012345679023,1.0,38
n01632777,0.41645390070921984,0.9574468085106382,40
n01748264,0.4160606060606061,1.0,37
n02091635,0.41533333333333333,0.975,42
n03866082,0.41533333333333333,1.0,43
n02892767,0.4151111111111111,0.9333333333333332,41
n02097298,0.4143859649122807,1.0,38
n02090622,0.4133333333333334,1.0,37
n02795169,0.4128571428571429,1.0,40
n02112706,0.4121985815602837,1.0,38
n01871265,0.4121904761904762,0.9428571428571428,34
n01817953,0.41185185185185186,1.0,36
n02692877,0.4115315315315315,1.0,36
n02978881,0.4114285714285714,1.0,37
n01944390,0.41133333333333333,1.0,40
n02110341,0.4111111111111111,1.0,31
n02009912,0.4106666666666667,0.9777777777777777,37
n03400231,0.4099999999999999,0.9583333333333333,35
n04347754,0.4096666666666667,0.975,39
n01514668,0.4082882882882883,0.9729729729729729,34
n01531178,0.40794326241134743,1.0,32
n04201297,0.40787878787878784,1.0,33
