synset,mean_rel_drop,max_rel_drop,fragile_count
n04026417,0.5320833333333334,1.0,54
n03459775,0.5282539682539682,1.0,57
n07583066,0.5278260869565219,0.9565217391304347,46
n03916031,0.5235555555555557,0.9555555555555555,57
n04200800,0.5219444444444444,1.0,45
n04557648,0.5199999999999999,0.9714285714285714,56
n04507155,0.518814814814815,0.9777777777777777,57
n03763968,0.5180487804878048,0.9512195121951219,52
n02808304,0.5171171171171172,0.9459459459459459,51
n02730930,0.5168992248062015,0.9534883720930232,55
n01756291,0.5167816091954023,1.0,54
n04435653,0.5152592592592593,0.9111111111111112,55
n03908618,0.514418604651163,0.9767441860465116,50
n04154565,0.5124444444444446,1.0,53
n01641577,0.5118699186991869,0.9512195121951219,52
n04355338,0.5118181818181818,0.9772727272727273,49
n03759954,0.5103333333333334,0.975,53
n02113624,0.5073015873015874,0.9761904761904762,57
n02988304,0.5070967741935484,1.0,50
n03995372,0.506341463414634,1.0,48
n02971356,0.5057471264367815,1.0,50
n07920052,0.5049122807017543,0.9473684210526315,50
n04275548,0.5031578947368421,1.0,51
n02894605,0.5001801801801802,1.0,50
n02097047,0.499145299145299,0.9487179487179487,57
n01644373,0.49855072463768113,0.891304347826087,54
n07880968,0.49702127659574463,1.0,42
n04332243,0.4908771929824562,1.0,45
n04033995,0.49028571428571427,1.0,46
n01978455,0.48877192982456136,1.0,44
n03089624,0.4872072072072073,0.9459459459459459,46
n03814906,0.48666666666666675,0.94,49
n03041632,0.4859649122807017,0.9473684210526315,52
n04296562,0.48592592592592593,1.0,48
n04133789,0.48422764227642273,1.0,42
n01698640,0.4838095238095238,1.0,41
n04525038,0.4807407407407407,1.0,46
n02105855,0.48065040650406493,0.9512195121951219,49
n02097658,0.47923809523809524,0.9142857142857143,47
n04141975,0.4782222222222222,0.9777777777777777,45
n03476991,0.4765811965811967,0.923076923076923,48
n03887697,0.4760975609756097,0.9512195121951219,45
n03742115,0.47566666666666674,1.0,45
n03598930,0.4751020408163265,0.9795918367346939,40
n03692522,0.475,0.96875,48
n02231487,0.4747286821705427,1.0,44
n03372029,0.47372549019607857,0.9705882352941176,45
n07734744,0.47047619047619055,1.0,53
n09246464,0.4700000000000001,1.0,39
n03291819,0.4690196078431372,1.0,45
n03207941,0.46810810810810816,1.0,46
n04209239,0.4676190476190477,0.9285714285714286,50
n03042490,0.46388888888888874,1.0,40
n01984695,0.4628985507246377,1.0,34
n07248320,0.46211382113821137,0.926829268292683,47
n07930864,0.4586666666666667,0.92,45
n03014705,0.4565853658536585,0.975609756097561,42
n03724870,0.45656565656565656,0.9090909090909092,45
n04376876,0.454017094017094,0.9743589743589743,42
n03793489,0.4533333333333333,0.9615384615384615,39
n03125729,0.45333333333333325,1.0,40
n07565083,0.4527131782945736,1.0,42
n03871628,0.4520430107526881,0.9677419354838709,43
n01729322,0.4505050505050505,1.0,38
n03141823,0.44925925925925936,1.0,43
n03804744,0.448780487804878,0.9512195121951219,45
n04192698,0.4487719298245614,0.9473684210526315,37
n04116512,0.4485470085470086,0.923076923076923,44
n07711569,0.44792792792792796,0.9729729729729729,40
n01689811,0.44720720720720714,0.9729729729729729,36
n03908714,0.4447863247863248,1.0,40
n02169497,0.4444444444444445,0.8611111111111112,43
n07615774,0.44444444444444436,0.8958333333333334,46
n03146219,0.4441379310344827,0.9655172413793103,47
n04606251,0.4439716312056737,0.9787234042553191,43
n02098105,0.4434782608695652,0.9565217391304347,37
n03207743,0.44333333333333325,0.9374999999999999,40
n02099849,0.44305555555555554,0.9374999999999999,42
n04326547,0.4427350427350427,1.0,38
n04479046,0.4407017543859648,1.0,41
n01742172,0.4403030303030303,1.0,42
n04493381,0.44,0.9473684210526315,37
n02113023,0.4388888888888889,0.9583333333333333,41
n02607072,0.43801418439716305,0.9787234042553191,40
n04548362,0.4374074074074074,0.9722222222222222,39
n03017168,0.4368253968253968,1.0,41
n04208210,0.43633333333333335,1.0,39
n01669191,0.4346666666666666,1.0,37
n03970156,0.4342857142857143,0.9285714285714286,40
n03457902,0.43375886524822693,1.0,37
n02124075,0.43333333333333324,1.0,39
n03496892,0.4281159420289855,0.9347826086956522,41
n03529860,0.4266666666666667,1.0,31
n04398044,0.4266666666666667,0.9069767441860466,39
n09193705,0.4262626262626263,1.0,37
n07718747,0.4234782608695652,1.0,37
n04067472,0.4204651162790698,1.0,36
n03127925,0.4198198198198198,0.9459459459459459,38
n02236044,0.41900709219858145,0.9787234042553191,42
n01774750,0.4180555555555556,0.875,44
n01950731,0.41730496453900706,1.0,38
n03485794,0.4171851851851852,0.9555555555555555,38
n02927161,0.41714285714285715,1.0,33
n04592741,0.41529411764705887,0.911764705882353,41
n04235860,0.4126495726495727,1.0,38
n03481172,0.41257142857142853,1.0,38
n04465501,0.41155555555555556,0.888888888888889,36
n01734418,0.4108333333333333,0.875,35
n02504458,0.41050505050505054,0.9696969696969697,38
n03063599,0.41022222222222227,0.9000000000000001,34
n04366367,0.41,1.0,31
n04270147,0.40965517241379307,1.0,41
n01667114,0.4086486486486486,1.0,36
n02804414,0.40840579710144925,0.9782608695652174,37
n04049303,0.40811594202898555,0.9782608695652174,36
n02107908,0.4070175438596491,0.9473684210526315,39
n02910353,0.4062745098039216,0.9411764705882353,38
n04317175,0.4062015503875969,1.0,35
n03131574,0.40606060606060607,1.0,36
n03877472,0.40385185185185185,1.0,28
n01943899,0.4034108527131783,0.9534883720930232,34
n04590129,0.4033333333333333,0.9249999999999999,36
n04254120,0.40307692307692317,1.0,32
n02974003,0.40256410256410263,0.9615384615384615,42
n02526121,0.4025396825396825,0.9285714285714286,38
n02099712,0.4018181818181818,0.9772727272727273,33
n04081281,0.40142857142857147,1.0,32
n02963159,0.40130081300813,0.926829268292683,37
n03743016,0.3999999999999999,1.0,37
n02119789,0.3989189189189189,0.8648648648648649,37
n04357314,0.3983333333333333,0.96875,35
n02088364,0.3982608695652174,1.0,36
n03110669,0.39822222222222226,1.0,34
n07873807,0.3979710144927536,1.0,34
n02102318,0.39627906976744187,0.9534883720930232,31
n04286575,0.39466666666666667,1.0,38
n02883205,0.3936363636363636,0.8863636363636364,35
n13054560,0.3935135135135134,0.9729729729729729,34
n04179913,0.3930666666666667,0.98,35
n03032252,0.3922807017543859,0.9736842105263158,33
n02892201,0.3920567375886524,1.0,34
n07747607,0.39186991869918697,0.975609756097561,32
n04118538,0.3908333333333333,0.9374999999999999,29
n02093991,0.3892682926829268,0.8780487804878049,38
n02109047,0.3887179487179487,1.0,35
n02992529,0.3886178861788618,0.975609756097561,33
n03376595,0.3883333333333333,0.9583333333333333,35
n12144580,0.388,1.0,33
n02111277,0.38723404255319144,0.9574468085106382,34
n01883070,0.3854814814814816,1.0,34
n03666591,0.38548148148148154,1.0,38
n02837789,0.3844444444444444,0.9722222222222222,34
n02487347,0.3842424242424242,0.8409090909090909,34
n03733805,0.3840579710144928,0.9130434782608696,37
n03717622,0.3837333333333333,0.98,31
n04517823,0.38370370370370366,1.0,35
n02233338,0.3834146341463414,0.9512195121951219,36
n04136333,0.38308943089430886,1.0,34
n02877765,0.3829457364341085,0.930232558139535,32
n04325704,0.3825925925925926,0.9722222222222222,35
n03250847,0.38247619047619047,0.9714285714285714,29
n02443484,0.38198198198198197,0.9189189189189189,34
n04162706,0.3814965986394558,1.0,32
n03527444,0.38146341463414624,0.975609756097561,32
n04532106,0.38140350877192974,0.9736842105263158,30
n02536864,0.3809929078014184,0.9574468085106382,35
n02096177,0.38074074074074066,0.8666666666666667,32
n02655020,0.38,0.9374999999999999,36
n02841315,0.37985185185185194,0.9777777777777777,33
n03983396,0.37964912280701757,0.9210526315789473,34
n03787032,0.3794594594594594,0.9189189189189189,43
n02098413,0.3781481481481481,0.9722222222222222,33
n03483316,0.37787878787878787,0.9090909090909092,31
n02090721,0.37733333333333335,0.975,30
n03249569,0.3764705882352941,0.9411764705882353,33
n04350905,0.3755555555555556,0.9166666666666666,29
n03124170,0.37485714285714283,1.0,32
n02089867,0.3743859649122807,1.0,35
n03259280,0.37426356589147286,0.930232558139535,31
n02840245,0.37401709401709404,0.9743589743589743,37
n03530642,0.3736752136752136,0.8461538461538461,35
n04005630,0.37365079365079357,0.9761904761904762,32
n02102040,0.3733333333333333,0.9361702127659574,30
n03498962,0.37300813008130074,0.9512195121951219,32
n07871810,0.3726315789473684,0.9736842105263158,32
n03133878,0.3724444444444445,0.9555555555555555,33
n03891251,0.3724242424242423,0.9772727272727273,30
n02869837,0.3723809523809523,0.8333333333333333,32
n02977058,0.3721739130434783,1.0,31
n03337140,0.3716312056737588,1.0,29
n02077923,0.37083333333333335,0.9166666666666667,33
n03773504,0.3707692307692308,0.9615384615384615,43
n02834397,0.37040650406504055,0.8780487804878049,36
n07693725,0.36910569105691055,0.8780487804878049,32
n03661043,0.3688888888888888,1.0,31
n04548280,0.3687719298245614,0.9473684210526315,30
n01773157,0.36851063829787234,0.9361702127659574,29
n02823750,0.36837209302325574,0.8604651162790697,32
n09472597,0.3679432624113475,0.9787234042553191,33
n03404251,0.3677037037037037,0.9333333333333333,34
n04099969,0.3668148148148148,1.0,28
n04070727,0.3666666666666667,1.0,28
n01945685,0.36666666666666664,0.8695652173913043,29
n02168699,0.3656296296296296,0.9777777777777777,31
n02229544,0.3647058823529412,1.0,35
n03967562,0.3641269841269841,1.0,32
n02909870,0.36363636363636365,0.9393939393939393,32
n01847000,0.3635374149659864,0.8571428571428571,32
n04277352,0.36326530612244895,0.9591836734693877,29
n04370456,0.362857142857143,0.9642857142857143,36
n02087394,0.3623188405797102,1.0,29
n03777754,0.3619512195121951,1.0,29
n02172182,0.3619444444444444,0.8541666666666666,30
n04127249,0.361860465116279,0.9534883720930232,28
n01692333,0.3609090909090909,1.0,25
n02097474,0.3606666666666667,0.9,37
n02484975,0.3597037037037037,0.9111111111111112,30
n04550184,0.3596899224806202,1.0,35
n02321529,0.35967479674796743,0.975609756097561,26
n02100735,0.35944444444444446,1.0,32
n03930313,0.358840579710145,0.9565217391304347,32
n02111500,0.35777777777777775,0.8571428571428571,30
n04372370,0.35707317073170725,0.975609756097561,33
n04461696,0.356969696969697,0.9772727272727273,27
n03788365,0.356734693877551,1.0,26
n04023962,0.35619047619047617,0.9047619047619048,30
n03325584,0.3555555555555557,0.8444444444444444,32
n04487394,0.35454545454545455,0.9772727272727273,30
n01664065,0.3542028985507247,0.9130434782608696,31
n07802026,0.3540425531914893,0.8085106382978724,30
n01877812,0.35391304347826086,0.9347826086956522,31
n03492542,0.3530434782608696,0.9782608695652174,24
n04399382,0.3528682170542636,0.6976744186046512,25
n04560804,0.35185185185185186,1.0,38
n04033901,0.35051851851851845,0.9777777777777777,29
n03188531,0.3501587301587301,0.9523809523809523,30
n04120489,0.35000000000000003,1.0,27
n07718472,0.3486666666666667,0.95,30
n02226429,0.3466666666666666,0.9736842105263158,29
n01882714,0.3463888888888889,0.9791666666666666,28
n04238763,0.3463565891472868,0.9767441860465116,27
n03876231,0.3463333333333333,0.975,35
n03761084,0.3463247863247863,1.0,29
n02788148,0.34604651162790695,1.0,27
n02408429,0.3457971014492754,0.9782608695652174,27
n04392985,0.3455555555555555,1.0,38
n04462240,0.34522522522522525,1.0,30
n02256656,0.34426666666666667,1.0,27
n07695742,0.34393939393939393,0.9090909090909092,26
n09428293,0.3439080459770114,1.0,31
n04040759,0.34363636363636363,0.9545454545454545,30
n03697007,0.34341463414634144,1.0,30
n10565667,0.3433333333333333,0.9545454545454545,22
n12998815,0.34325581395348836,0.8837209302325582,27
n04204347,0.3431746031746032,1.0,25
n02504013,0.34259259259259256,1.0,28
n01978287,0.3425396825396825,0.9761904761904762,29
n03617480,0.34241134751773045,1.0,25
n01796340,0.3417687074829932,0.7755102040816326,27
n02807133,0.3410370370370371,0.8222222222222222,26
n04131690,0.33929824561403504,0.868421052631579,28
n03197337,0.33925925925925926,0.8611111111111112,26
n04442312,0.3392248062015504,1.0,30
n04039381,0.33878787878787875,1.0,24
n03065424,0.3385964912280701,0.736842105263158,32
n03933933,0.3377777777777778,1.0,29
n04265275,0.3372972972972973,0.9729729729729729,31
n01986214,0.33687074829931973,0.8571428571428571,31
n04536866,0.3366666666666666,0.975,25
n04069434,0.3355555555555555,1.0,29
n03729826,0.3355038759689922,0.930232558139535,27
n02107312,0.33545454545454545,0.9545454545454545,27
n03785016,0.3351111111111111,1.0,25
n02939185,0.3348148148148148,0.8333333333333334,30
n04509417,0.3347222222222223,0.9374999999999999,29
n04254777,0.33403508771929824,0.868421052631579,25
n09229709,0.3336231884057972,0.7608695652173914,28
n04501370,0.33362318840579713,1.0,26
n02104365,0.3330496453900709,0.8723404255319149,28
n09421951,0.3329292929292929,0.9696969696969697,31
n02085620,0.33261261261261266,0.9459459459459459,28
n03803284,0.3323809523809524,1.0,27
n04554684,0.33206349206349195,1.0,28
n02640242,0.33134751773049637,0.9361702127659574,27
n02859443,0.3312592592592592,0.9777777777777777,23
n07716358,0.33090909090909093,0.9090909090909092,25
n02786058,0.33085271317829457,0.8372093023255813,23
n03255030,0.3305426356589147,0.9767441860465116,28
n03691459,0.33028571428571424,0.9428571428571428,25
n03584254,0.32992907801418436,0.8936170212765958,27
n02095570,0.3293023255813954,0.9069767441860466,30
n04456115,0.3289922480620155,0.8604651162790697,31
n04404412,0.3283333333333333,0.9249999999999999,30
n02676566,0.3281481481481481,0.9722222222222222,27
n04074963,0.3278787878787879,1.0,27
n01688243,0.3277777777777778,1.0,26
n01728920,0.32749999999999996,0.875,24
n04447861,0.32730158730158726,0.9523809523809523,30
n02113712,0.32727272727272727,1.0,31
n02091032,0.3272222222222222,1.0,27
n02088466,0.32689655172413784,0.9655172413793103,28
n03272010,0.32603174603174606,1.0,26
n06596364,0.326,1.0,27
n04553703,0.3259574468085106,1.0,18
n02088238,0.3246511627906977,1.0,25
n02727426,0.32397163120567374,1.0,21
n03658185,0.3236363636363636,1.0,29
n02137549,0.3235772357723577,0.975609756097561,25
n02099601,0.32353741496598637,0.8979591836734694,29
n02493793,0.32345679012345685,0.9259259259259258,26
n02948072,0.32341880341880336,0.8974358974358975,25
n04009552,0.3230769230769231,1.0,23
n03709823,0.32144144144144143,0.9729729729729729,28
n03874599,0.3212121212121212,0.9545454545454545,24
n03388183,0.3212121212121212,1.0,23
n07753275,0.32111111111111107,0.9374999999999999,25
n07831146,0.32,0.9111111111111112,26
n01914609,0.3196296296296296,0.8611111111111112,30
n09256479,0.3193162393162393,1.0,25
n01774384,0.3191111111111112,0.9333333333333333,32
n07697537,0.3189115646258503,0.8979591836734694,26
n07875152,0.3185185185185186,0.9777777777777777,28
n01917289,0.31727891156462584,0.8775510204081632,23
n02906734,0.31700000000000006,0.95,25
n04118776,0.31682539682539673,0.9523809523809523,26
n07768694,0.3163120567375886,0.8723404255319149,26
n03461385,0.3151851851851851,1.0,25
n07717556,0.31441860465116284,0.930232558139535,24
n02403003,0.31440860215053756,0.903225806451613,22
n03388043,0.31424242424242427,0.9545454545454545,28
n01784675,0.31348148148148147,0.8444444444444444,25
n04482393,0.3134751773049645,0.9148936170212766,25
n04347754,0.3131914893617021,0.9574468085106382,22
n03126707,0.31304347826086965,0.9782608695652174,22
n02177972,0.3129251700680272,0.8571428571428571,21
n02497673,0.3117117117117117,0.8648648648648649,32
n03903868,0.3115789473684211,0.9473684210526315,29
n04584207,0.31111111111111106,0.8222222222222222,29
n07684084,0.3099999999999999,0.9166666666666666,31
n02981792,0.30974358974358973,1.0,22
n04367480,0.30950354609929076,1.0,27
n04209133,0.3093333333333333,0.9111111111111112,25
n02094433,0.30871794871794866,0.9487179487179487,24
n07697313,0.30861111111111117,0.9374999999999999,25
n03775071,0.3085271317829457,0.8837209302325582,22
n02099267,0.3079674796747967,1.0,27
n03538406,0.3077551020408163,1.0,20
n02099429,0.3069503546099291,0.9574468085106382,28
n02106550,0.30639455782312924,0.8571428571428571,25
n01735189,0.3043478260869565,0.7608695652173914,26
n02699494,0.3038095238095238,0.9761904761904762,22
n02978881,0.30350877192982456,1.0,23
n02641379,0.30340740740740735,0.9111111111111112,23
n02444819,0.30325581395348833,0.8837209302325582,26
n04336792,0.3029059829059829,1.0,25
n02093256,0.30266666666666675,0.9249999999999999,30
n03873416,0.3026666666666667,0.7999999999999999,23
n02980441,0.30245614035087715,1.0,26
n02174001,0.3019444444444444,0.9791666666666666,26
n03425413,0.30166666666666664,0.9791666666666666,27
n03160309,0.3012121212121213,0.9090909090909092,23
n02109961,0.30111111111111105,0.7083333333333333,30
n02094114,0.30100000000000005,0.825,22
n04542943,0.3007407407407407,1.0,25
n02364673,0.2998518518518519,0.8666666666666667,26
n03594734,0.2992982456140351,0.9473684210526315,21
n02002556,0.2991304347826087,0.891304347826087,21
n07932039,0.299047619047619,0.9142857142857143,28
n04532670,0.2985507246376812,0.9565217391304347,21
n01855672,0.2985507246376811,0.891304347826087,21
n04458633,0.29850340136054415,0.9591836734693877,23
n02100583,0.29807407407407405,0.888888888888889,24
n02790996,0.29790476190476184,0.9714285714285714,17
n02190166,0.29787878787878785,0.9545454545454545,21
n03710193,0.29739130434782607,0.891304347826087,22
n02098286,0.29673758865248223,0.8085106382978724,20
n02206856,0.29658536585365847,0.8292682926829268,22
n04259630,0.29641025641025637,0.923076923076923,24
n04389033,0.29636363636363633,0.9772727272727273,21
n02930766,0.29636363636363633,0.9318181818181819,18
n01704323,0.2963265306122449,1.0,24
n04417672,0.2962962962962963,0.9777777777777777,24
n01695060,0.29605442176870744,0.9795918367346939,22
n03394916,0.2954074074074074,1.0,20
n03891332,0.2953191489361702,0.9361702127659574,23
n03100240,0.2946938775510204,1.0,21
n03482405,0.29405405405405405,1.0,25
n02113799,0.29361702127659567,0.851063829787234,26
n02950826,0.29333333333333333,1.0,23
n02870880,0.29266666666666663,1.0,21
n02397096,0.292517006802721,0.9591836734693877,23
n03047690,0.2920325203252032,0.9024390243902439,26
n03991062,0.29159420289855076,0.9565217391304347,21
n07753592,0.2915151515151515,0.9318181818181819,23
n02879718,0.29130434782608694,0.9782608695652174,24
n03124043,0.29116279069767437,0.9534883720930232,21
n07717410,0.290962962962963,0.7777777777777777,24
n01514668,0.2905982905982905,0.6666666666666666,17
n02105251,0.2898039215686275,0.823529411764706,25
n03843555,0.2895238095238095,0.9285714285714286,29
n01632458,0.2886111111111111,0.8333333333333333,24
n12985857,0.28843537414965986,0.9795918367346939,19
n01582220,0.28833333333333333,0.9583333333333333,23
n03297495,0.28813008130081297,1.0,24
n02093754,0.2880555555555555,0.8333333333333333,22
n02442845,0.2877037037037037,0.8666666666666667,26
n03535780,0.2871544715447154,1.0,20
n04330267,0.28708333333333336,0.9375,29
n03690938,0.2868571428571428,0.8571428571428572,25
n01687978,0.2863636363636363,0.7954545454545454,19
n04371774,0.2861111111111111,0.8541666666666666,21
n03980874,0.2856666666666667,0.7750000000000001,22
n04065272,0.28550724637681163,0.9565217391304347,17
n02108915,0.28539007092198576,0.9787234042553191,23
n02091134,0.2853333333333334,1.0,26
n02319095,0.28533333333333327,0.8666666666666667,24
n02093428,0.2846846846846846,1.0,29
n01955084,0.28444444444444444,0.9791666666666666,22
n07715103,0.28425531914893615,0.9361702127659574,22
n03180011,0.28375,1.0,24
n02797295,0.28349206349206346,0.9523809523809523,22
n03944341,0.2827210884353742,0.8163265306122449,18
n04328186,0.2815238095238094,0.7999999999999999,19
n02101388,0.281418439716312,0.9361702127659574,21
n02085936,0.28124031007751943,0.7906976744186046,22
n03595614,0.28031007751937986,0.8372093023255813,23
n02091831,0.28,1.0,23
n03347037,0.28,0.9722222222222222,23
n03201208,0.27968992248062013,1.0,20
n01770081,0.2794557823129251,0.9387755102040816,16
n02104029,0.27936507936507937,0.9285714285714286,24
n01770393,0.2783673469387755,0.9795918367346939,21
n02966687,0.278,1.0,26
n01768244,0.2772789115646259,0.9795918367346939,23
n02133161,0.2769444444444444,0.8125000000000001,21
n02105412,0.27599999999999997,0.9249999999999999,26
n02108422,0.2752592592592592,0.9777777777777777,21
n01484850,0.274074074074074,0.7555555555555555,20
n01677366,0.27349593495934954,1.0,21
n03627232,0.2733333333333333,0.9545454545454545,18
n09399592,0.2733333333333333,0.96875,29
n02777292,0.2731972789115646,0.8775510204081632,16
n01616318,0.27306666666666674,0.94,19
n02825657,0.27301587301587293,0.9285714285714286,25
n03721384,0.27292517006802713,1.0,19
n02704792,0.2728205128205128,0.8461538461538461,23
n03220513,0.2724324324324325,0.891891891891892,22
n02490219,0.2721951219512194,0.8048780487804877,22
n02110341,0.27210884353741494,0.9591836734693877,22
n04037443,0.27206349206349195,0.9285714285714286,19
n04204238,0.27199999999999996,0.85,23
n03902125,0.2715942028985508,0.9782608695652174,19
n03786901,0.271304347826087,0.8260869565217391,23
n02823428,0.2711111111111111,0.8571428571428571,19
n03208938,0.27020408163265314,1.0,22
n02114367,0.2701587301587301,0.8809523809523809,16
n02268443,0.26966666666666667,1.0,23
n02457408,0.2693333333333333,0.9,21
n03075370,0.2689361702127659,0.9361702127659574,18
n02128925,0.2681818181818182,1.0,19
n03961711,0.26814814814814814,0.9722222222222222,22
n09468604,0.26800000000000007,1.0,25
n04423845,0.26793650793650786,0.8571428571428571,17
n03355925,0.2676422764227641,0.975609756097561,23
n02110063,0.26666666666666666,0.8372093023255813,21
n02128385,0.26581560283687944,1.0,20
n04552348,0.26575757575757575,0.8409090909090909,16
n02398521,0.2656,0.84,20
n02667093,0.26550724637681156,0.9347826086956522,17
n06785654,0.265,0.9166666666666667,18
n02422699,0.2643478260869565,0.7826086956521738,15
n07590611,0.264,0.888888888888889,23
n03400231,0.26399999999999996,0.8285714285714285,21
n02783161,0.263931623931624,0.7435897435897436,24
n13052670,0.2636734693877551,0.9387755102040816,21
n02815834,0.26361904761904753,0.8857142857142858,23
n03045698,0.2634666666666666,0.8,20
n03937543,0.26318840579710145,0.7826086956521738,19
n01980166,0.2624242424242424,0.8636363636363636,20
n02692877,0.26212121212121214,0.8181818181818181,19
n01728572,0.26212121212121214,0.9090909090909092,20
n02437616,0.2619444444444444,0.7916666666666667,21
n02110185,0.2614035087719298,0.8947368421052632,25
n03935335,0.26122448979591834,0.8979591836734694,22
n03388549,0.2604255319148936,1.0,18
n04523525,0.2603333333333333,0.975,25
n02346627,0.2602777777777778,1.0,18
n02134084,0.2598639455782313,0.7346938775510204,22
n03930630,0.2596666666666667,0.975,16
n03794056,0.2589333333333334,0.78,19
n02051845,0.25893333333333335,0.98,16
n04429376,0.25873015873015864,0.9523809523809523,21
n03445924,0.2582608695652174,1.0,14
n03424325,0.25730496453900703,0.9787234042553191,19
n02105056,0.2568253968253968,0.8095238095238095,18
n03452741,0.25675213675213676,1.0,16
n03976467,0.25652173913043486,1.0,19
n01806567,0.2555555555555556,0.9374999999999999,16
n09332890,0.2553535353535354,0.9393939393939393,22
n03584829,0.2549659863945578,0.8775510204081632,17
n03196217,0.25481481481481477,0.5833333333333334,16
n04125021,0.2545454545454545,1.0,25
n03494278,0.2536170212765957,1.0,17
n02096051,0.25333333333333335,0.8666666666666667,18
n02097298,0.2533333333333333,0.8095238095238095,23
n03000247,0.2533333333333333,0.9210526315789473,19
n02012849,0.2533333333333333,0.8717948717948718,17
n03837869,0.25274074074074077,0.888888888888889,17
n04485082,0.25235772357723574,0.9512195121951219,20
n03187595,0.2516666666666666,1.0,19
n02672831,0.2516312056737588,1.0,15
n03854065,0.25159420289855067,1.0,14
n07714571,0.25155555555555553,0.9333333333333333,21
n03977966,0.2507246376811595,0.9565217391304347,10
n03000684,0.2506122448979592,0.8775510204081632,22
n03384352,0.24944444444444439,1.0,16
n04141076,0.24923076923076926,1.0,17
n07716906,0.24840579710144928,0.9130434782608696,21
n12267677,0.2481632653061224,0.9183673469387755,22
n03680355,0.24794326241134745,1.0,19
n02643566,0.24680272108843535,1.0,18
n02486410,0.24539007092198573,0.8723404255319149,22
n02814533,0.24504504504504504,1.0,15
n03443371,0.245,1.0,16
n02096585,0.24489795918367344,0.9591836734693877,14
n03792782,0.24426666666666672,0.86,17
n02011460,0.2440816326530612,1.0,17
n03345487,0.2434782608695652,0.9347826086956522,11
n03792972,0.2433333333333333,0.9374999999999999,16
n01532829,0.24293333333333328,0.9,16
n04540053,0.2427210884353741,0.9183673469387755,15
n03018349,0.24266666666666667,0.9777777777777777,19
n03814639,0.24260162601626012,0.8536585365853658,20
n02110958,0.24249999999999997,0.9791666666666666,19
n01797886,0.24242424242424246,0.9772727272727273,19
n03895866,0.24208333333333334,1.0,23
n02093859,0.24207407407407408,0.9111111111111112,19
n04371430,0.24144144144144145,0.8648648648648649,19
n01873310,0.24118518518518522,0.7999999999999999,20
n02091244,0.24066666666666672,0.825,19
n06874185,0.24060606060606063,0.7045454545454546,18
n03776460,0.24035087719298243,0.8947368421052632,18
n02361337,0.24027210884353736,0.9183673469387755,15
n04141327,0.2399999999999999,0.9512195121951219,19
n01833805,0.2397278911564626,0.7346938775510204,15
n01494475,0.23943262411347513,0.851063829787234,15
n01682714,0.23931623931623933,0.8205128205128205,23
n04310018,0.2391836734693877,0.9795918367346939,17
n01514859,0.23909090909090916,0.8636363636363636,19
n02481823,0.23833333333333329,0.7916666666666667,19
n02992211,0.23801418439716304,0.9787234042553191,14
n04149813,0.23801418439716304,0.9148936170212766,19
n01744401,0.23791666666666667,1.0,21
n02106382,0.23782945736434105,0.9534883720930232,19
n02666196,0.2375757575757576,0.9090909090909092,19
n04589890,0.23711711711711714,0.891891891891892,16
